id,kraj,powiat,gmina,miasto,ulica,numer,kod_pocztowy,hash
24892,Polska,cieszyński,Ustroń,Ustroń,Grabowa,27,43450,d25caeb39a9b594a48bbb610b45004bc22413935
24940,Polska,cieszyński,Ustroń,Ustroń,Polańska,25,43450,744816dd5c5f3d10642eeb5744e28454c97392a4
25265,Polska,rybnicki,Czerwionka-Leszczyny,Bełk,Miarki,102,44230,d7ef569f4af3ff81729c175a7f2c2ef918350a5c
25347,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Rybnicka,15A,44230,d0a6bbdf8d4b1a792d1b372860cb5056d1c2b393
25416,Polska,rybnicki,Czerwionka-Leszczyny,Przegędza,Mikołowska,47,44238,a84e9b5e0e0bd1a75d42cd0851e70613c7df0e1f
25567,Polska,rybnicki,Czerwionka-Leszczyny,Palowice,Kolonia,13D,44246,1b44db49a5ccb4bc177ceeaf9ce0b2231d56f124
25647,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Powstańców,10A,44238,edd79752468aa83d18f1b3a2d26d2190e23d8220
25699,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Rogowa,18,44238,9a7ff259ba67b1086fbbc17e7469e034bea5ff5e
25867,Polska,cieszyński,Ustroń,Ustroń,"K. I. Gałczyńskiego",33,43450,304c04824d93827f6314b51fb85f73b7ebd5a5df
26001,Polska,cieszyński,Ustroń,Ustroń,Katowicka,241,43450,bd5f0a595fa347406806fa5dd510002631afa963
26250,Polska,rybnicki,Czerwionka-Leszczyny,Palowice,Wiejska,46A,44246,43708bee0bda9f19cc2bfae10459d0b3e4397f8c
26284,Polska,cieszyński,Ustroń,Ustroń,Spokojna,17,43450,05ef982502ff9b343485f0d6486cea7ce4dce315
26342,Polska,cieszyński,Strumień,Bąków,Młynarska,18,43246,e96f9ed3768eb22799d50fcf19a9fe4548310c32
26752,Polska,cieszyński,Strumień,Pruchna,Główna,121A,43523,22cb66b769e74b82aa1a1c855fb935056ef937e8
26816,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Głowackiego,3/II,44230,da2257eeca97e4b619c2042e4bd2fb5a47bb7e10
26870,Polska,raciborski,Krzyżanowice,Tworków,Bolesławska,11,47451,aa6b7f1f66d524292c77c03b5e0c2f2d642a8099
27004,Polska,rybnicki,Czerwionka-Leszczyny,Palowice,Wiejska,75,44246,62487375b84dffa2c40f5516d8bdb15c3d470602
27165,Polska,raciborski,Krzyżanowice,Chałupki,Zabełkowska,2,47460,fb023274c117ae1f06f9a1568f54042d5cd3ade0
27420,Polska,raciborski,Krzyżanowice,Tworków,Raciborska,42,47451,317fff905cdcffd2eeefcb2865ae47378159ba52
27438,Polska,rybnicki,Czerwionka-Leszczyny,Przegędza,Dworcowa,10,44238,bebe049d86a5839d386460c34993764a6d2b0e69
27583,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Jesionka,67,44230,5bb5d47a9cd02c2f1d0440cc51c94fc1c227ab35
27716,Polska,rybnicki,Czerwionka-Leszczyny,Szczejkowice,Wiejska,11,44246,120c67ee2c05ad3a68643208fdf9d4eb4a1a8926
27751,Polska,cieszyński,Skoczów,Skoczów,"Górny Bór",31,43430,25bed399a54ac1b34acb1585b661da656f3ac4d0
27928,Polska,rybnicki,Czerwionka-Leszczyny,Palowice,Kolejowa,50A,44246,6c64b3473001ff0dc33ca0937cc957b667c55934
28222,Polska,cieszyński,Ustroń,Ustroń,Lipowska,43,43450,14a97e4a50dfc9cf920d47d0b8ec142ceec7c004
28429,Polska,cieszyński,Ustroń,Ustroń,Sportowa,7d,43450,3f1af104e6157f139a2da59b593889444ec5cafb
28529,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,"Szyb Zachodni",28,44230,0bcfaafe24575f9d664d7db24134f3b52459a820
28701,Polska,cieszyński,Skoczów,Pogórze,Baziowa,16,43430,f6c8b1804d2f2e7c55e8a34c346a356f9143954c
28932,Polska,cieszyński,Skoczów,Kiczyce,Graniczna,31,43430,9431e265b4863c844f15313c236d9abeeaecc07c
29133,Polska,raciborski,Krzyżanowice,Tworków,Wąska,3,47451,7acef8422e1f11a9fbf37f0041f0b7bec9394716
29136,Polska,raciborski,Krzyżanowice,Tworków,"1 Maja",1,47451,dbcfeee9750f48cfc04dd55ebd8295ed20673b8b
29355,Polska,raciborski,Krzyżanowice,Krzyżanowice,Moniuszki,9,47450,c23d08a965931f616ead867130c28f36f3d44ce0
29575,Polska,raciborski,Krzyżanowice,Zabełków,Spacerowa,5,47460,26b0895b4a9b7d13495f30f5368691f6664c4193
29623,Polska,cieszyński,Skoczów,Kowale,Pożarnicza,11,43430,9cdeaf69a554a1160f7381ca4592f3f65458c6c6
29662,Polska,cieszyński,Skoczów,Skoczów,Górecka,36,43430,9761a11e48deb1e4a763ed648fcc532a736cdc73
29708,Polska,raciborski,Krzyżanowice,Tworków,Raciborska,56,47451,cec368d261faedf060977b9dd224664bcb0c71e9
29810,Polska,raciborski,Krzyżanowice,Krzyżanowice,Łąkowa,6,47450,020e6c0978d8b3499dac89f43021a2784966724f
29916,Polska,raciborski,Krzyżanowice,Krzyżanowice,Poprzeczna,6a,47450,93dc0a1b5ea86d2eda1e0207822b9b5fd7afc0ac
30052,Polska,cieszyński,Skoczów,Pierściec,Sołecka,21,43430,bdb3fe6f5c64f7fa130f72cc2ac3d48a38927b3e
30112,Polska,cieszyński,Skoczów,Pogórze,Zalesie,173,43430,9e48f16cbcf88c801205b7b672350ef5c1ba6a2a
30176,Polska,raciborski,Krzyżanowice,Rudyszwałd,Rakowiec,17,47460,1cab391103a91a8c5e42e2aac49674c44af1f107
30254,Polska,raciborski,Krzyżanowice,"Nowa Wioska",Główna,33,47450,321ba8fb509f3537fd7b29d2802cedfa8229155e
30308,Polska,cieszyński,Skoczów,Wiślica,Powiatowa,95,43430,dcd88e84fb3b83cbf4a54d613d380d27c6756b4c
30406,Polska,raciborski,Krzyżanowice,Rudyszwałd,Boczna,12,47460,3849b1e138a85d1ef000537395773865d6e7c7b2
30520,Polska,rybnicki,Czerwionka-Leszczyny,Bełk,Miarki,76,44230,13449e696903ca8e3a5c5c1d83b9368ccf77bfab
30570,Polska,cieszyński,Skoczów,Harbutowice,Harbutowicka,18,43430,8719c49026ba6a873e0bc8d747c47e5e45469982
30580,Polska,cieszyński,Skoczów,Harbutowice,Bajkowa,2,43430,4f0f3c522a62a8f1df0bbcfed1a24e9f0c9ca1ee
30684,Polska,rybnicki,Czerwionka-Leszczyny,Przegędza,Piaskowa,5,44238,685cea9eab1819b6090a0022ec558876de581cf7
30729,Polska,cieszyński,Skoczów,"Bładnice Dolne",Bładnicka,134,43430,e19939607bbb3340efec70954a7de1b11f33cd05
30914,Polska,cieszyński,Skoczów,Pogórze,Pustki,4,43430,112576636f21e9644988b3a632cc96becc36a2a2
31162,Polska,cieszyński,Skoczów,Kiczyce,Pierściecka,63,43430,0d933c4307ac6956835e23e0684fa28af77cb3b3
31321,Polska,cieszyński,Skoczów,Skoczów,Bielska,66d,43430,266ea7caa1b308132e16f699e72024fc693a7ff5
31325,Polska,cieszyński,Skoczów,Pierściec,Landecka,25,43430,4f5191515870dc38c73b860bd576cd0594c34678
31346,Polska,cieszyński,Skoczów,Pogórze,Zamek,91,43430,8ac4dbc4e17cb907beb4738773bef066c37ba86a
31480,Polska,cieszyński,Skoczów,Wiślica,Wczasowa,1,43430,2bdd90804815f1d187753688dbc12ba5b01a995a
31689,Polska,cieszyński,Skoczów,Harbutowice,Śląska,2,43430,a2434d71b627b8e2b0dfc15fd3d1fdc8d4d6d34a
31780,Polska,cieszyński,Skoczów,Skoczów,Jodłowa,16,43430,8c2ad597400755ed380183dac41637c6cd8abf3f
31825,Polska,cieszyński,Skoczów,Skoczów,"Andrzeja Raszki",8,43430,44ebf3788b4a61aa411b9355a37a2afbe18145c3
31883,Polska,cieszyński,Skoczów,"Ochaby Wielkie","Świętego Marcina",161,43430,cabda1e1020a7e595cfc722096c65ba7599c99f2
31894,Polska,cieszyński,Skoczów,Skoczów,Ustrońska,2,43430,d554f1b8f1e5d3b81326b557e848c61435b620dc
32016,Polska,cieszyński,Ustroń,Ustroń,Dominikańska,32,43450,a12df0f8dcbb14cd714b9253393f5cbe9e9703c1
32057,Polska,cieszyński,Skoczów,Międzyświeć,Rogowa,23,43430,23af121622cf2d6640c2ea677ac8b750562a3438
32094,Polska,cieszyński,Skoczów,Skoczów,Mennicza,6,43430,f441cd680a4a3a6094f94ab46e7667aadc561ccc
32099,Polska,cieszyński,Skoczów,"Ochaby Wielkie",Baranowicka,17,43430,05aba0beca92b2bd6579ec8b2b4919de8d7c07cf
32125,Polska,cieszyński,Skoczów,Wilamowice,Spokojna,23,43430,219236821d0b6ce2f9dd1b90f6301abc5c44fb5a
32136,Polska,cieszyński,Skoczów,Kiczyce,Wesoła,18,43430,9f1e9a2c9be398b3197b0e9654d17019a4833304
32573,Polska,cieszyński,Skoczów,Skoczów,Krzywa,7,43430,d8f046eee051eca323c4238731a27c3fc6d22655
32597,Polska,cieszyński,Ustroń,Ustroń,"K. I. Gałczyńskiego",5,43450,0a2c6a024cdb13cf1bd0a932b29dbf7293f040fe
32958,Polska,zawierciański,Pilica,Wierbka,Kochanowskiego,13,42436,1ccbd7439b6faee91555927910b0aabc6c7c7564
33078,Polska,zawierciański,Pilica,Dobraków,,72,42439,aec9fdbae2f7a1e70cea0f8c9349d0ba379c3f15
33103,Polska,zawierciański,Ogrodzieniec,Ogrodzieniec,Szkolna,10,42440,9d42bac8208f37ea1ebcf99c96e0676ce18d36ab
33145,Polska,cieszyński,Ustroń,Ustroń,Grabowa,47a,43450,9ce0c9516556fec974ddaafa31e4f7cfd5a7f574
33193,Polska,cieszyński,Skoczów,Harbutowice,"Trzech Braci",2,43430,7a49144b0db7cb117c48af1e9d050f30680694c8
33196,Polska,cieszyński,Skoczów,Kiczyce,Kormoranów,35,43430,864a8835733946b98f9fd9b510286278906aafd8
33346,Polska,cieszyński,Skoczów,Skoczów,Rzeczna,22,43430,3cd405df558b6817391a9012c924c3381b8aa593
33359,Polska,cieszyński,Ustroń,Ustroń,Źródlana,79,43450,d2a7638a45ab138923b68ec3f2324cc7cc1b1cae
33366,Polska,cieszyński,Skoczów,Pogórze,Szczęśliwa,7,43430,4ea7836d7d4c01bed85c6ac4e74fc53255d7527a
33737,Polska,cieszyński,Skoczów,Skoczów,Kolonia,13,43430,58c894e21c2b8a226368c1b557260e8229947785
33791,Polska,cieszyński,Ustroń,Ustroń,"Jana Wantuły",86,43450,ab924002b7c907c68a5392b35dd366456a6e1146
33934,Polska,cieszyński,Skoczów,Skoczów,Torowa,15a,43430,9f2e9e3dd927064bde79bf4b7aa77cad483d7729
34119,Polska,zawierciański,Ogrodzieniec,Ogrodzieniec,Cicha,11,42440,5b47652d2cd0fa18b4a0658e2f2ad69099472fb3
34516,Polska,zawierciański,Ogrodzieniec,Ogrodzieniec,Piastowska,8,42440,b5506dc14aacc3e86741b39989a3832533d1b306
34624,Polska,cieszyński,Strumień,Bąków,Zielona,13,43246,bf1dfdfeab70397c3e12a66e701a6d39cc4e78b4
34855,Polska,cieszyński,Strumień,Zbytków,Olchowa,7a,43246,c5d15b8efffe6213146ff8f8bc0a42ce5893eaf9
35166,Polska,zawierciański,Ogrodzieniec,Kiełkowice,Turystyczna,141,42440,b6fb76e4515360a7c7bf4114f4bda02d7e274ded
35203,Polska,zawierciański,Ogrodzieniec,Żelazko,Turystyczna,15,42440,53ee84b37d36d95872b3414abb4f34d9abb6f47f
35262,Polska,zawierciański,Pilica,Sierbowice,,50,42436,90974fa5ce6003e68d69158be8aad04aae34e769
35523,Polska,zawierciański,Pilica,Pilica,Żarnowiecka,23,42436,fe32097c301084ce0ec1b65d76fc6d465112c4fa
35619,Polska,zawierciański,Pilica,Szyce,Kościuszki,43,42436,5b32b2cf1fa48c91dfa0d58ec0659191bb4adc28
35651,Polska,zawierciański,Pilica,Kocikowa,,10,42436,8290c3c6a025630fee89a95d46b94600ffb3a251
35860,Polska,zawierciański,Ogrodzieniec,Podzamcze,Morusy,13,42440,6ea1fa4ab66231acf585ea1e98a433099db9e3a3
35861,Polska,zawierciański,Ogrodzieniec,Ogrodzieniec,Słowackiego,39,42440,e28d594d0f51062c9df1a5a814cbe1e5c5a37c92
36219,Polska,cieszyński,Strumień,Zbytków,Wyzwolenia,18,43246,f0167a05f12ce5a3c0f2b643560bb2ef2e4e8dc9
36418,Polska,cieszyński,Strumień,Zbytków,Wiślańska,26,43246,c701b28c15e0d85682d3c7d5aac67828218bd857
36458,Polska,cieszyński,Strumień,Bąków,Szczęśliwa,5,43246,0cf83368453cba4ce2e5858bd5b3a82a1adc6515
36544,Polska,częstochowski,Przyrów,Sieraków,,174,,29fc4e957c89f085840564e28d7210edd8e68c78
36593,Polska,cieszyński,Strumień,Zbytków,Strażacka,23,43246,04ee849a695267fdfa0e972c8c805d5e9e83c3fd
36689,Polska,częstochowski,Przyrów,Staropole,,42,,3f8f6ab6e51dd79c6b991f60592fa6a59ea79168
36784,Polska,cieszyński,Strumień,Pruchna,Bukowa,7,43523,cfb2f42d7cf6467c3b94e699af8dfd89093262b7
36884,Polska,cieszyński,Strumień,Bąków,Łączna,5,43246,5594852aaf6d53e4117247a167a5fd046ba33be6
36888,Polska,cieszyński,Strumień,Pruchna,Główna,33,43523,3abc51ed60b6b850dbbd22ea51e997cd39f671a3
36968,Polska,cieszyński,Strumień,Pruchna,Stawowa,24,43523,f004cff08d81ef3f3fed7d4179bfec08d15f7fb7
37080,Polska,częstochowski,Przyrów,Bolesławów,,18,,599084cd781f4f4d1e7e425f84645a4da107a65c
37095,Polska,cieszyński,Ustroń,Ustroń,Lipowa,49,43450,6e432a8b478ca4d9399038ff4bfc8eae90c6ba22
37217,Polska,cieszyński,Ustroń,Ustroń,Grażyny,14,43450,163363400f492538a3765f76173cc924f5ba5488
37413,Polska,cieszyński,Ustroń,Ustroń,Kościelna,7,43450,110a62d16e00bd48ebd132339dd046f19cd5c15a
37652,Polska,cieszyński,Ustroń,Ustroń,Jaśminowa,32,43450,822a1b7bb40144e17d0d4bdc1aa065edc793daa1
37792,Polska,cieszyński,Ustroń,Ustroń,Solidarności,8,43450,b8bd0108346dc04b72344190ce2ee69c646a026b
38229,Polska,cieszyński,Ustroń,Ustroń,Akacjowa,12,43450,37ae7e0424b0a26dec948941e7a8d296bec60641
38252,Polska,będziński,Bobrowniki,Sączów,Sienkiewicza,33,42595,8f828ce1fe37721f71d35813f0d58c8551de308b
38392,Polska,będziński,Bobrowniki,Rogoźnik,Kościuszki,180A,42582,bf2af0d59c486a45220a1c3e30e1cfe376203469
38433,Polska,cieszyński,Ustroń,Ustroń,Katowicka,135,43450,b39d572796c9093305b58412aac81545a9c4bf0a
38468,Polska,będziński,Bobrowniki,Rogoźnik,Okrzei,3a,42582,a8ee7a2ec0e44e0c1241347bbd5b5693772cd986
38677,Polska,będziński,Bobrowniki,Sączów,"Bolesława Chrobrego",5,42595,b2b8e3fe451f2cdfd537206010df0c3bf4a823c1
38847,Polska,będziński,Bobrowniki,Myszkowice,Leśna,4,42595,5066d008d4b66824adf249b5493040b07f75f311
38961,Polska,cieszyński,Chybie,Chybie,Wyzwolenia,36,43520,5878ffb8ea09cac1d9a9c1741c0ae1eaac744ef7
39068,Polska,lubliniecki,Woźniki,Woźniki,Harcerska,18,,92bd900861c62c5b7e315450db9f2839fc2f7415
39145,Polska,lubliniecki,Woźniki,Piasek,Wolności,31,,1bded9b97ea680f41751a5c698908bc45115c058
39150,Polska,lubliniecki,Woźniki,Woźniki,Lompy,16,,41c68e40594b9a32db701867576a6ff019edf800
39163,Polska,lubliniecki,Woźniki,Babienica,Stawowa,12,,4daece799df19e14cda58db65c06031ec1fc15d7
39185,Polska,lubliniecki,Woźniki,Kamienica,Lubliniecka,7,,6c8f37da86a99cefb7b75735aaae069551863134
39289,Polska,lubliniecki,Woźniki,Piasek,Bytomska,7,,53e4563eb4343093a783351cf235869410b58f7a
39405,Polska,lubliniecki,Woźniki,Woźniki,Śliwa,3a,,b794ab83b3955a97eb3471eaaae0e1c07cabc597
39452,Polska,lubliniecki,Woźniki,Mzyki,Słoneczna,19,,3508a0143548d965f364deb02db60e70a9750770
39475,Polska,lubliniecki,Woźniki,Psary,Główna,103,,34b12a4f83971c25ec4f4869daf969c9a0e7394a
39562,Polska,lubliniecki,Woźniki,Psary,Lipowa,8a,,310ef2af29deb983fbb7181fd82fa5cc8ff9c414
39569,Polska,lubliniecki,Woźniki,Widawa,,1,,b1e8d6fbbd7b46faa6c1ffa3a83ef4c83b9502ae
39672,Polska,lubliniecki,Woźniki,Psary,Główna,90,,bb7524ed69940872023c3259deb9636120b7ca56
39676,Polska,lubliniecki,Woźniki,Woźniki,Górale,12,,b8643da5e00113509d837bb515259b6a5af3e996
39700,Polska,lubliniecki,Woźniki,Babienica,Lubszecka,2a,,ca5deb959b6eb19d183300414c5d699832f604a9
39825,Polska,cieszyński,Chybie,Chybie,Sportowa,20a,43520,e10ad61badaff98c118a8d75d882969f4e03c510
39936,Polska,lubliniecki,Woźniki,Woźniki,"Karola Miarki",54,,37586439e9e664a0c2c401bf759118a51f3f19e4
39949,Polska,lubliniecki,Woźniki,Woźniki,Łakoty,6,,ea27f92aae83875e0c1508963ec9840632bb9142
40024,Polska,lubliniecki,Woźniki,Woźniki,Harcerska,45a,,085775bba0a5c3d1142aced1bffd5a32bf69efe4
40267,Polska,lubliniecki,Woźniki,Woźniki,Chopina,21,,57c429cca2822f17a6fdc85cd50e231dfed616c9
40355,Polska,rybnicki,Świerklany,Jankowice,Liściasta,20,44264,f83fbae2c0b13419f67157d34ea61f02e862c236
40508,Polska,rybnicki,Świerklany,Świerklany,Aleja,6,44266,be98e7f981244b24ef785e04e128f51e7cca5757
40561,Polska,rybnicki,Świerklany,Świerklany,Wiejska,28,44266,19e347b4de3af1f1bf9250370e92cae43b803cae
40911,Polska,żywiecki,Rajcza,"Rycerka Dolna",,83,34370,5236e12ce634f401a813ece69b0700fd4c54aa67
40995,Polska,żywiecki,Rajcza,Sól-Kiczora,,188,34370,7aadf49f390f1f5670fefaa437f753006fa6edd4
41085,Polska,rybnicki,Czerwionka-Leszczyny,Stanowice,Leśna,17B,44230,16e37cd0ce73f65d50ce574648ae93c3485c99e3
41092,Polska,żywiecki,Rajcza,Rajcza,,200a,34370,5878aa5c9daf69b233a4b456e571b5a2e5b515e1
41123,Polska,żywiecki,Rajcza,"Rycerka Dolna",,54,34370,1788eaea023fe1246511f9fc077a9d5c978c16a3
41164,Polska,żywiecki,Rajcza,"Rycerka Dolna",,218a,34370,77da36272a2213af1fa7e258e8d04ffc7294d2d6
41269,Polska,żywiecki,Rajcza,"Rycerka Dolna",,229b,34370,d728c120bfc086eb0bed1c6f1d2965680556ade7
41316,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Powstańców,53,44238,c91251371d57c6ba7c4b7fb36c955306111acf1f
41319,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,"Władysława Jagiełły",8,44230,1b20c4f07c8c6c5fc298c3d40f7e27cafc724b8b
41368,Polska,żywiecki,Rajcza,"Rycerka Dolna",,147a,34370,ec2cc1df3a96fa06500652bb6cfb3ebe4f9922aa
41391,Polska,żywiecki,Rajcza,Sól,,135a,34370,634c52100de310548ac3e73c60591163dcaa4189
41465,Polska,żywiecki,Rajcza,"Rycerka Górna",,52A,34370,500cebc76f6734c4194586c9d6b7764c37f3238e
41573,Polska,żywiecki,Rajcza,Sól,,356B,34370,aa76c78ef50cb19aa9727d2832cf761f3a8024b4
41604,Polska,żywiecki,Rajcza,"Rycerka Górna",,357,34370,443af52979e2776cf4fa40f739fc2ea8d074d681
41761,Polska,żywiecki,Rajcza,Rajcza,,291,34370,8b2691888e692c30260c60b85c42d8c114b91c74
41835,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Pierchały,21A,44238,e0ed4e931e73cc335740dce7cc99735dbd5e1a8f
41838,Polska,rybnicki,Czerwionka-Leszczyny,Szczejkowice,Bełkowska,20G,44246,e7143dab177dca7357c4ff7107d5462a7382717d
42011,Polska,żywiecki,Żywiec,Żywiec,Łączki,42,34300,eed34a54d48b1f3a0bd1762c8ca1b539cd317da6
42015,Polska,żywiecki,Żywiec,Żywiec,Komorowskich,22,34300,f7473a36cca7e05dd676282cbd4be29e84ee9cb3
42343,Polska,żywiecki,Rajcza,Sól-Kiczora,,260a,34370,758ecb92b62195529349e74357fc14fa6809d018
42350,Polska,żywiecki,Żywiec,Żywiec,Kocurowska,4,34300,c81e430a424d347907e51cf99012bc3c5a9379be
42395,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Rybnicka,51,44238,8e6363c320e3d6fd429a206b6c49ab7d152ab162
42463,Polska,żywiecki,Rajcza,Rajcza,,118,34370,0ec7195c39f276f998511c47a6a86e8a843c18cb
42623,Polska,rybnicki,Czerwionka-Leszczyny,Stanowice,Górnicza,4F,44230,acb442769a51c4876938bc87a03c3c7a3ab048c4
42638,Polska,rybnicki,Czerwionka-Leszczyny,Bełk,Palowicka,143L,44230,7be831c6eb4c5392a293d2a7c30b3e1fb654ace8
42718,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,"Jana Pawła II",11B,44230,dd43003b52156b74c07cbdc67f234f7d7de7107d
43247,Polska,żywiecki,Żywiec,Żywiec,Moszczanicka,51,34300,a4fdae92027312a0fbe4e46672b9ba999e45baae
43509,Polska,żywiecki,Żywiec,Żywiec,Wypoczynkowa,28,34300,b933e85491bc6fc523cb0f76a5bde81b3ce36f05
43595,Polska,rybnicki,Czerwionka-Leszczyny,Stanowice,Gospodarcza,10,44230,c908cda7a5d8d4aa4b4c2408737f93507aa6a7a5
43736,Polska,lubliniecki,Woźniki,Pakuły,Ogrodowa,7,,8daf9674cc27f81727a62363418fe0c88334eee4
43774,Polska,lubliniecki,Woźniki,Psary,Górna,5,,0809ba528dc97fffd65ae0696b9e80d33aa4e812
43898,Polska,lubliniecki,Woźniki,Woźniki,Czarnoleśna,14,,029c531badf0435f7d4b5490ba1d5660817e69b9
43915,Polska,lubliniecki,Woźniki,Woźniki,Jubileuszowa,3,,8ba903e3117f9bfdb08834cc7010e2802eca42ef
44154,Polska,lubliniecki,Woźniki,Psary,Dworcowa,2,,870fe528534f41f642a0d4af7b8a689b7201c689
44490,Polska,lubliniecki,Woźniki,Woźniki,Modrzewiowa,24,,9ff2cd92a3beb697f9d533fefd841bf24945afcb
44540,Polska,lubliniecki,Woźniki,Woźniki,Harcerska,16,,6f832cc402d3770929a6a8380621826b2bb43205
44606,Polska,lubliniecki,Woźniki,Woźniki,Florianek,27,,66b2acc2453260470d8906ab9b7c781c2e174dd5
44733,Polska,rybnicki,Czerwionka-Leszczyny,Stanowice,Leszczyńska,13A,44230,b81bcf435311b02ce91622331d922c92cf199feb
45065,Polska,pszczyński,Miedźna,Wola,"os. Pod Sosnami",22,,14597dcb23618285c4ba9fd3dbbf34b764466458
45075,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Przyjaźni,6/II,44230,240e786a5ac970a4b07822efef3303e9334967c3
45121,Polska,gliwicki,Knurów,Knurów,Jęczmienna,23,44190,5c1ee0eb36a1bfb4010d286292f6bba9019d9bb8
45255,Polska,gliwicki,Knurów,Knurów,"Ignacego Paderewskiego",28,44194,63dd8456d5e30125df4208d1c6c573dacb67bb78
45340,Polska,gliwicki,Knurów,Knurów,"ks. Alojzego Koziełka",62A,44190,d5eb8b541758c3c8ef02d40eee826b12fef7e6c4
45447,Polska,gliwicki,Knurów,Knurów,Wolności,3a,44190,b2b23d657bbfffed9f3bfdcce0fdef0f6ce2ab75
45515,Polska,pszczyński,Miedźna,Wola,"os. Pod Sosnami",21,,7fa8f014ae5f090ab3611004788e44d907d1a616
45564,Polska,gliwicki,Knurów,Knurów,Zwycięstwa,105,44193,b887e0f7531bc7d3091dbd84b60089241ef83df4
45565,Polska,gliwicki,Knurów,Knurów,Zwycięstwa,79,44193,cd357613c916f6a347eb0c64602e53ff3be3bc11
45784,Polska,gliwicki,Knurów,Knurów,"Ignacego Paderewskiego",16,44194,63f77754c51c8ccae08919d2d3af73484c48008d
45888,Polska,gliwicki,Knurów,Knurów,"Walentego Rakoniewskiego",36BA,44190,e942902b452147f733fb2b1cc39b3173566a5d1e
45955,Polska,gliwicki,Knurów,Knurów,"al. Piastów",3d,44193,96c6aaf8924dad67df77129e57a854b0b0eebac3
46117,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Gminna,17,43382,a204d431496dc2314a7fa65e33e232784cd63d1b
46163,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Łamana,12,43300,51431c407f76d8f1370be6733cfad258944cfb7c
46182,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Sarnia,9,43309,32de1aa0ab56bfa2317538ed548310ad047ae4cd
46208,Polska,rybnicki,Czerwionka-Leszczyny,Czerwionka-Leszczyny,Gliwicka,10,44230,712a160614be7a0e8f4c42e8922c93ca653d752e
46333,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Bosmańska,47,43300,72f9dd1603348ed0b6121e74a7cda72f4bc0db56
46427,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Astrów,10,43300,7fba754a8185dc7fa7b0bb3ae81f45d696148a53
46563,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Lotnicza,46,43303,21874c4d4861b3bf3910886a1aa76f95a38d8f05
46621,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Czerwona,153,43344,1c7fd00d180f77cca26b3704f28f77dbeb238080
46661,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,"Pod Dębem",31,43344,702961033c1441ecee41bda6fda3eee9d2d76365
46668,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,"Stefanii Sempołowskiej",15,43300,1a9200dcb130f55bf3b693d6b15c7bb523b2657a
47047,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Krzemionki,48,43344,b3c3b38e3a6b155de03459351db8033aaa7196ca
47222,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,"Braci Gierymskich",1,43300,5b67a30efac2e861426f512ffe75dbc0c53f67eb
47269,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,"ks. Józefa Londzina",29a,43382,b79029d5e56d8a974647d35d703e57436823be15
47556,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,"Ignacego Krasickiego",2,43300,ad24295add75e7391039b18c78250bbbe3326896
47708,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Katowicka,185A,43346,9dd8b431b94919f0ae20dc58c794b03d9eebbc80
47714,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Nowa,12,43300,dd4b478bbb5ade0031606bb76db55f81fc92079a
47731,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Szeroka,15,43309,af499bf75bda0d5d08cdf31487fe46392abf8c14
47978,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,"Złotych Kłosów",40,43300,27dd057deca18cce90c752b35d149e03bd9ca354
48064,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Hutnicza,27,43300,a334f4daf0ee853a4c61e4bd38b3a00824518e18
48075,Polska,Bielsko-Biała,Bielsko-Biała,Bielsko-Biała,Krańcowa,83d,43300,7896dfe48b08376edbc48adb5e9e963618432c49
